ID,Type,SKU,Name,Published,Short description,Description,In stock?,Regular price,Categories,Tags
,simple,CTM-0336,Social Media Management,1,Ejecución De Campañas De Social Media Para Aumentar La Visibilidad Y Interacción De La Marca.,Ejecución De Campañas De Social Media Para Aumentar La Visibilidad Y Interacción De La Marca.,1,750000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0337,Graphic Design Services,1,Diseño Gráfico Personalizado,Diseño Gráfico Personalizado,1,825000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0338,Diseño gráfico,1,"Servicios De Creación De Diseños Gráficos, Piezas De Publicidad Y Materiales Corporativos.","Servicios De Creación De Diseños Gráficos, Piezas De Publicidad Y Materiales Corporativos.",1,825000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0339,Filmación de video corporativo,1,"Producción De Videos Corporativos Para Fines De Comunicación, Marketing Y Promoción.","Producción De Videos Corporativos Para Fines De Comunicación, Marketing Y Promoción.",1,825000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0340,Generación De Leads,1,Herramienta De Generación De Contenidos,Herramienta De Generación De Contenidos,1,750000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0341,Estrategia de SEO,1,Optimización Del Posicionamiento Web Orgánico Para Aumentar La Visibilidad Y Tráfico.,Optimización Del Posicionamiento Web Orgánico Para Aumentar La Visibilidad Y Tráfico.,1,712000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0342,Servicios de Marketing Multicanal Ecommerce,1,Servicios de Estrategia de Marketing Digital para Ecommerce,Servicios de Estrategia de Marketing Digital para Ecommerce,1,750000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0343,Animación 2D,1,Producción De Animaciones 2D Para Comunicar Mensajes De Marca De Manera Creativa.,Producción De Animaciones 2D Para Comunicar Mensajes De Marca De Manera Creativa.,1,712000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0344,Producción de video,1,Creación De Un Programa De Podcast Para Ofrecer Contenido De Valor A Los Oyentes.,Creación De Un Programa De Podcast Para Ofrecer Contenido De Valor A Los Oyentes.,1,675000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0345,Automatización de Campañas de Marketing,1,Servicios De Automatización De Marketing Para Ecommerce.,Servicios De Automatización De Marketing Para Ecommerce.,1,638000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0346,Diseño de identidad de marca,1,Diseño De La Identidad Visual De Una Marca Para Fortalecer Su Posicionamiento.,Diseño De La Identidad Visual De Una Marca Para Fortalecer Su Posicionamiento.,1,675000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0347,Servicio de SEO,1,Servicio De Optimización Seo Para Mejorar El Posicionamiento Web.,Servicio De Optimización Seo Para Mejorar El Posicionamiento Web.,1,675000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0348,Keyword Optimization for SEO,1,Optimización De Palabras Clave,Optimización De Palabras Clave,1,525000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0349,Marketing Digital con IA,1,Servicios De Consultoría En Estrategia Y Ejecución De Marketing Digital.,Servicios De Consultoría En Estrategia Y Ejecución De Marketing Digital.,1,525000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0350,Optimización Seo,1,Servicio De Optimización De Seo Para Posicionamiento Web.,Servicio De Optimización De Seo Para Posicionamiento Web.,1,562000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0351,Gestión de Redes Sociales,1,Planificación Y Gestión De La Estrategia De Redes Sociales De Una Empresa.,Planificación Y Gestión De La Estrategia De Redes Sociales De Una Empresa.,1,562000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0352,Campañas SEM,1,Plataforma De Gestión De Campañas De Marketing Con Ia,Plataforma De Gestión De Campañas De Marketing Con Ia,1,600000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0353,Posicionamiento SEO,1,"Servicio de optimización SEO para e-commerce que mejora la visibilidad, atrae tráfico calificado, aumenta las conversiones y genera un retorno de la inversión.","Servicio de optimización SEO para e-commerce que mejora la visibilidad, atrae tráfico calificado, aumenta las conversiones y genera un retorno de la inversión.",1,600000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0354,Campañas de Marketing para Ecommerce: Atrae y Fideliza Clientes en Línea,1,Campañas de Marketing para Ecommerce: Impulsa tu Negocio Online,Campañas de Marketing para Ecommerce: Impulsa tu Negocio Online,1,600000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0355,Video Spot Publicitario Básico,1,Video Spot Publicitario,Video Spot Publicitario,1,638000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0356,Identificación de leads calificados,1,Identificación De Leads,Identificación De Leads,1,638000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0357,Copywriting,1,Servicio De Gestión De Contenidos Y Copywriting Para Ecommerce.,Servicio De Gestión De Contenidos Y Copywriting Para Ecommerce.,1,525000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0358,Servicios de Implementación de Cupones y Promociones Ecommerce,1,Servicios De Implementación De Cupones Y Promociones Para Ecommerce.,Servicios De Implementación De Cupones Y Promociones Para Ecommerce.,1,488000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0359,Video promocional,1,"Creación De Contenido Audiovisual Para Promocionar Una Marca, Producto O Servicio.","Creación De Contenido Audiovisual Para Promocionar Una Marca, Producto O Servicio.",1,488000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0360,Desarrollo de Contenido para Ecommerce: Mejora el Engagement y la Experiencia del Cliente,1,Generación De Contenido Para Tiendas Virtuales,Generación De Contenido Para Tiendas Virtuales,1,488000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0361,Creación de contenido,1,Desarrollo De Contenidos Estratégicos Para Atraer Y Fidelizar A La Audiencia.,Desarrollo De Contenidos Estratégicos Para Atraer Y Fidelizar A La Audiencia.,1,412000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0362,Diseño de empaques,1,Diseño De Empaques Y Etiquetas Para Resaltar La Presencia De Los Productos En El Mercado.,Diseño De Empaques Y Etiquetas Para Resaltar La Presencia De Los Productos En El Mercado.,1,450000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0363,Campaña de Remarketing: Recupera clientes potenciales y aumenta tus ventas,1,Servicio de Campaña de Remarketing para Ecommerce,Servicio de Campaña de Remarketing para Ecommerce,1,450000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0364,Email Marketing con IA,1,Servicio De Email Marketing Para Campañas Efectivas.,Servicio De Email Marketing Para Campañas Efectivas.,1,375000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0365,Auditoría SEO,1,Evaluación Y Optimización Del Posicionamiento En Buscadores.,Evaluación Y Optimización Del Posicionamiento En Buscadores.,1,375000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0366,Campañas de Google Ads,1,Campaña de Google Ads: Impulsa tu negocio a nuevas alturas,Campaña de Google Ads: Impulsa tu negocio a nuevas alturas,1,412000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0367,Diseño de imagen de marca,1,Servicio De Diseño De Imagen De Marca Completa.,Servicio De Diseño De Imagen De Marca Completa.,1,412000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0368,Plataforma de Gestión de Afiliados,1,Publicidad Y Promoción En Plataformas De Comercio Electrónico.,Publicidad Y Promoción En Plataformas De Comercio Electrónico.,1,338000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0369,Edición de video,1,Servicio De Post-Producción De Videos Corporativos Y De Marketing.,Servicio De Post-Producción De Videos Corporativos Y De Marketing.,1,375000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0370,Diseño de material impreso,1,Servicio De Diseño De Material Impreso Corporativo Y De Marketing.,Servicio De Diseño De Material Impreso Corporativo Y De Marketing.,1,300000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0371,Campaña publicitaria en Facebook e Instagram,1,"Servicio de publicidad en Facebook Ads para llegar a tu público objetivo, generar clientes potenciales y aumentar las ventas.","Servicio de publicidad en Facebook Ads para llegar a tu público objetivo, generar clientes potenciales y aumentar las ventas.",1,338000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0372,Diseño de infografía,1,Servicio De Fotografía De Productos Para Catálogos Y Ecommerce.,Servicio De Fotografía De Productos Para Catálogos Y Ecommerce.,1,300000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0373,Retoque fotográfico,1,Servicio De Retoque Y Edición Avanzada De Fotografías.,Servicio De Retoque Y Edición Avanzada De Fotografías.,1,300000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0374,Gestión de Anuncios Facebook,1,Gestión De Anuncios Y Creación De Contenido Básico Facebook,Gestión De Anuncios Y Creación De Contenido Básico Facebook,1,262000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0375,Diseño de logotipo,1,Servicio De Diseño Profesional De Logotipos.,Servicio De Diseño Profesional De Logotipos.,1,262000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0376,Diseño de folleto,1,Diseño De Piezas Gráficas Impresas Para Marketing.,Diseño De Piezas Gráficas Impresas Para Marketing.,1,262000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0377,Análisis De Datos De Marketing,1,Solución De Análisis De Atribución De Marketing Con Ia,Solución De Análisis De Atribución De Marketing Con Ia,1,225000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0378,Lead Scoring con IA,1,Solución De Lead Scoring Basada En Ia,Solución De Lead Scoring Basada En Ia,1,225000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0379,Diseño de presentación,1,Desarrollo De Presentaciones Empresariales Cautivadoras.,Desarrollo De Presentaciones Empresariales Cautivadoras.,1,225000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0380,Optimización SEO Completa: Mejora tu visibilidad online y aumenta tus ventas,1,"Optimización SEO Completa: La clave para el éxito en línea. Mejora tu visibilidad, atrae tráfico calificado y aumenta las conversiones con nuestra solución integral de SEO.","Optimización SEO Completa: La clave para el éxito en línea. Mejora tu visibilidad, atrae tráfico calificado y aumenta las conversiones con nuestra solución integral de SEO.",1,188000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0381,"Servicio de Gestión de Contenidos para Ecommerce: Planificación, Creación y Optimización SEO",1,"Servicio de Gestión de Campañas de Publicidad Digital para Ecommerce: gestión integral, segmentación precisa, análisis avanzado, automatización y reportes detallados para potenciar tu negocio online.","Servicio de Gestión de Campañas de Publicidad Digital para Ecommerce: gestión integral, segmentación precisa, análisis avanzado, automatización y reportes detallados para potenciar tu negocio online.",1,188000,Servicios > Marketing Digital,"servicio,clientum"
,simple,CTM-0382,Colaboración y Trabajo Remoto,1,"Servicios De Consultoría Y Construcción De Soluciones De Gestión De Proyectos, Comunicación, Seguimiento De Tareas Y Trabajo Remoto Para Mejorar La Productividad Y Coordinación De Equipos.","Servicios De Consultoría Y Construcción De Soluciones De Gestión De Proyectos, Comunicación, Seguimiento De Tareas Y Trabajo Remoto Para Mejorar La Productividad Y Coordinación De Equipos.",1,1350000,Servicios > Plataformas de Comunicación,"servicio,clientum"
,simple,CTM-0383,Plataformas de Comunicación,1,Colaboración En Línea,Colaboración En Línea,1,1200000,Servicios > Plataformas de Comunicación,"servicio,clientum"
,simple,CTM-0384,Implementación de Sistemas de Telefonía IP,1,"Servicios De Consultoría Y Desarrollo De Soluciones De Trabajo Remoto, Comunicación Y Coordinación.","Servicios De Consultoría Y Desarrollo De Soluciones De Trabajo Remoto, Comunicación Y Coordinación.",1,975000,Servicios > Plataformas de Comunicación,"servicio,clientum"
,simple,CTM-0385,Plataforma de Gestión de Eventos Virtuales,1,Gestión De Eventos Virtuales,Gestión De Eventos Virtuales,1,750000,Servicios > Plataformas de Comunicación,"servicio,clientum"
,simple,CTM-0386,Videoconferencias Seguras y Eficientes,1,Videoconferencias Seguras,Videoconferencias Seguras,1,600000,Servicios > Plataformas de Comunicación,"servicio,clientum"
,simple,CTM-0387,Mantenimiento de Sistemas de Videoconferencia,1,Mantenimiento De Videoconferencias,Mantenimiento De Videoconferencias,1,412000,Servicios > Plataformas de Comunicación,"servicio,clientum"
,simple,CTM-0388,Optimización de redes corporativas,1,Optimización De Redes,Optimización De Redes,1,225000,Servicios > Plataformas de Comunicación,"servicio,clientum"
,simple,CTM-0389,Hosting Corporativo,1,Hosting Corporativo.,Hosting Corporativo.,1,60000,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,CTM-0390,Soluciones de Hosting Confiables y Seguras,1,Soluciones De Hosting.,Soluciones De Hosting.,1,68000,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,CTM-0391,Servidor Virtual Privado,1,Vps Para Hosting Web.,Vps Para Hosting Web.,1,60000,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,CTM-0392,Alojamiento web,1,Servicios De Hospedaje Y Administración De Infraestructura Web Para Empresas.,Servicios De Hospedaje Y Administración De Infraestructura Web Para Empresas.,1,52000,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,CTM-0393,Hosting VPS Dedicado,1,Hosting VPS Dedicado,Hosting VPS Dedicado,1,45000,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,CTM-0394,Mantenimiento de Hosting Web,1,Mantenimiento de Hosting Web,Mantenimiento de Hosting Web,1,45000,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,CTM-0395,Migración de Hosting,1,Migración De Hosting,Migración De Hosting,1,52000,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,CTM-0396,Gestión De Dominios,1,Hosting Y Dominios Para Empresas.,Hosting Y Dominios Para Empresas.,1,38000,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,CTM-0397,Hosting Web Profesional,1,Alojamiento Web Profesional.,Alojamiento Web Profesional.,1,38000,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,CTM-0398,Hosting Web Inicial,1,Hosting Web Inicial,Hosting Web Inicial,1,30000,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,CTM-0399,Hosting seguro,1,Hosting Web Seguro,Hosting Web Seguro,1,30000,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,CTM-0400,Hosting Básico,1,Hosting Básico Con 10 Gb Y 100 Gb Ancho.,Hosting Básico Con 10 Gb Y 100 Gb Ancho.,1,15000,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,CTM-0401,Registro y pago anual de un dominio .com,1,Registro De Dominio,Registro De Dominio,1,22000,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,CTM-0402,Soluciones Para Servicios,1,"Servicios De Consultoría Y Construcción De Soluciones De Realidad Extendida Para La Visualización 3D De Proyectos, La Colaboración Remota Y La Capacitación De Trabajadores En Entornos De Construcción.","Servicios De Consultoría Y Construcción De Soluciones De Realidad Extendida Para La Visualización 3D De Proyectos, La Colaboración Remota Y La Capacitación De Trabajadores En Entornos De Construcción.",1,4500000,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,CTM-0403,Internet of Things (IoT),1,"Servicios De Creación De Soluciones De Internet Of Things Para Automatización, Monitoreo Y Control.","Servicios De Creación De Soluciones De Internet Of Things Para Automatización, Monitoreo Y Control.",1,4425000,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,CTM-0404,Implementación de soluciones de IoT,1,"Servicios De Consultoría Y Despliegue De Soluciones De Analítica Avanzada De Big Data Para Optimizar La Eficiencia Operacional, La Calidad Y El Mantenimiento Predictivo En Procesos De Manufactura.","Servicios De Consultoría Y Despliegue De Soluciones De Analítica Avanzada De Big Data Para Optimizar La Eficiencia Operacional, La Calidad Y El Mantenimiento Predictivo En Procesos De Manufactura.",1,4275000,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,CTM-0405,Realidad aumentada y virtual,1,Realidad Aumentada Y Virtual,Realidad Aumentada Y Virtual,1,4125000,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,CTM-0406,¡Llévate el mejor sonido a un precio increíble! Parlante Bluetooth por solo $300,1,"¡300 pesos, una inversión que vale la pena!","¡300 pesos, una inversión que vale la pena!",1,4200000,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,CTM-0407,Consultoría en Blockchain,1,"Servicios De Consultoría Y Construcción De Aplicaciones Blockchain Para La Automatización De Procesos, Gestión De Contratos Y Validación De Transacciones En La Cadena De Suministro.","Servicios De Consultoría Y Construcción De Aplicaciones Blockchain Para La Automatización De Procesos, Gestión De Contratos Y Validación De Transacciones En La Cadena De Suministro.",1,3975000,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,CTM-0408,Gestión para Distribuidores y Mayoristas,1,Gestión Logística Y De Stock Para Distribuidores.,Gestión Logística Y De Stock Para Distribuidores.,1,3900000,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,CTM-0409,Control para Agroindustria,1,Control De Costos Para Agroindustria.,Control De Costos Para Agroindustria.,1,3600000,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,CTM-0410,Integración para Minoristas,1,Integración De Ecommerce Para Minoristas.,Integración De Ecommerce Para Minoristas.,1,3675000,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,CTM-0411,Optimización para Manufactura,1,Optimización De Procesos Para Minoristas,Optimización De Procesos Para Minoristas,1,3750000,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,CTM-0412,Desarrollo de soluciones de tecnología financiera (FinTech),1,Soluciones Fintech,Soluciones Fintech,1,3450000,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,CTM-0413,¡Llévate el tuyo por solo $500!,1,"¡500 pesos, una oportunidad única para transformar tu vida!","¡500 pesos, una oportunidad única para transformar tu vida!",1,3375000,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,CTM-0414,Soporte Operativo Anual para Minoristas,1,Soporte Operativo Anual Para Minoristas,Soporte Operativo Anual Para Minoristas,1,3300000,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,CTM-0415,Desarrollo de soluciones de telemedicina,1,Desarrollo De Soluciones De Telemedicina,Desarrollo De Soluciones De Telemedicina,1,3150000,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,CTM-0416,Auditoría de Sistemas para Minoristas,1,Auditoría De Sistemas Para Minoristas,Auditoría De Sistemas Para Minoristas,1,3075000,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,CTM-0417,Evaluación de Estrategias de Mercado para Minoristas,1,Desarrollo De Estrategias De Expansión Para Minoristas,Desarrollo De Estrategias De Expansión Para Minoristas,1,2850000,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,CTM-0418,Consultoría en sostenibilidad y responsabilidad social,1,Consultoría En Sostenibilidad,Consultoría En Sostenibilidad,1,2925000,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,CTM-0419,Capacitación en Gestión para Minoristas,1,Capacitación En Gestión Para Minoristas,Capacitación En Gestión Para Minoristas,1,2775000,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,CTM-0420,Consultoría Inicial para Minoristas,1,Consultoría En Desarrollo De Productos,Consultoría En Desarrollo De Productos,1,2625000,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,CTM-0421,Pintura Interior,1,Servicio De Pintura Profesional Para Renovar Los Ambientes Interiores.,Servicio De Pintura Profesional Para Renovar Los Ambientes Interiores.,1,2325000,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,CTM-0422,Tapizado de Muebles,1,Actualización Del Tapizado Para Renovar La Apariencia De Muebles.,Actualización Del Tapizado Para Renovar La Apariencia De Muebles.,1,2475000,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,CTM-0423,Personalización de Plataforma para Minoristas,1,Personalización de Plataforma para Minoristas,Personalización de Plataforma para Minoristas,1,2550000,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,CTM-0424,Mudanza Local,1,Mudanza Local Eficiente Y Confiable Para El Hogar.,Mudanza Local Eficiente Y Confiable Para El Hogar.,1,2025000,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,CTM-0425,Poda de Arboles,1,Servicio Profesional De Poda Y Recorte De Árboles Del Jardín.,Servicio Profesional De Poda Y Recorte De Árboles Del Jardín.,1,2175000,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,CTM-0426,Servicio de Jardinería Integral,1,Servicio Integral Para El Cuidado Y Embellecimiento Del Jardín.,Servicio Integral Para El Cuidado Y Embellecimiento Del Jardín.,1,2250000,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,CTM-0427,Soluciones por Industria,1,Soluciones De Ia Para El Sector Retail,Soluciones De Ia Para El Sector Retail,1,1350000,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,CTM-0428,Limpieza de Ventanas,1,Servicio De Limpieza Avanzada Para Recuperar El Aspecto De Las Alfombras.,Servicio De Limpieza Avanzada Para Recuperar El Aspecto De Las Alfombras.,1,1425000,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,CTM-0429,Instalación de Aire Acondicionado,1,Mantenimiento Preventivo Para Un Aire Acondicionado Eficiente.,Mantenimiento Preventivo Para Un Aire Acondicionado Eficiente.,1,1500000,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,CTM-0430,Servicio de Plomería,1,Solución Profesional A Problemas De Plomería En El Hogar.,Solución Profesional A Problemas De Plomería En El Hogar.,1,1650000,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,CTM-0431,Reparación de Electrodomésticos,1,Instalación Profesional De Electrodomésticos En El Hogar.,Instalación Profesional De Electrodomésticos En El Hogar.,1,1725000,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,CTM-0432,Asesoría de Diseño de Interiores,1,Orientación Experta Para Mejorar El Diseño Y Estética Del Hogar.,Orientación Experta Para Mejorar El Diseño Y Estética Del Hogar.,1,1800000,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,CTM-0433,Instalación de Cortinas,1,Instalación Profesional De Cortinas O Persianas En El Hogar.,Instalación Profesional De Cortinas O Persianas En El Hogar.,1,1950000,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,CTM-0434,Corte de Césped Estándar,1,Corte Básico De Césped Para Mantener El Jardín Cuidado.,Corte Básico De Césped Para Mantener El Jardín Cuidado.,1,600000,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,CTM-0435,Mantenimiento de Piscina,1,Servicio Completo Para Mantener La Piscina En Óptimas Condiciones.,Servicio Completo Para Mantener La Piscina En Óptimas Condiciones.,1,712000,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,CTM-0436,Reparación de Cerraduras,1,Solución A Problemas Con Cerraduras Del Hogar.,Solución A Problemas Con Cerraduras Del Hogar.,1,825000,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,CTM-0437,$80,1,$80,$80,1,900000,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,CTM-0438,Gestión de Cultivos,1,Gestión de Cultivos,Gestión de Cultivos,1,975000,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,CTM-0439,Básica: La solución integral para tus necesidades de belleza,1,"Básica: la prenda esencial para tu armario. Su diseño minimalista y versátil te permite crear infinitos looks, desde los más casuales hasta los más elegantes.","Básica: la prenda esencial para tu armario. Su diseño minimalista y versátil te permite crear infinitos looks, desde los más casuales hasta los más elegantes.",1,1125000,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,CTM-0440,"Soluciones de IA para la Salud: Diagnóstico Preciso, Tratamiento Personalizado y Atención Mejorada",1,"Soluciones de IA para la industria de la salud: Diagnóstico mejorado, tratamiento personalizado, monitoreo remoto y automatización de tareas para una mejor atención al paciente, reducción de costos y acceso mejorado.","Soluciones de IA para la industria de la salud: Diagnóstico mejorado, tratamiento personalizado, monitoreo remoto y automatización de tareas para una mejor atención al paciente, reducción de costos y acceso mejorado.",1,1200000,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,CTM-0441,Chatbot WhatsApp,1,"Tu negocio atiende solo, las 24 horas, con IA en castellano.","Tu negocio atiende solo, las 24 horas, con IA en castellano.",1,600000,Soluciones > Plataforma,"servicio,clientum"
,simple,CTM-0442,CRM Inteligente,1,"Pipeline drag & drop, facturación AFIP y seguimiento automático.","Pipeline drag & drop, facturación AFIP y seguimiento automático.",1,900000,Soluciones > Plataforma,"servicio,clientum"
,simple,CTM-0443,Asistente IA,1,Tu analista de negocio disponible en todo momento.,Tu analista de negocio disponible en todo momento.,1,1275000,Soluciones > Plataforma,"servicio,clientum"
,simple,CTM-0444,Reportes Automáticos,1,Dashboards en tiempo real para decisiones basadas en datos.,Dashboards en tiempo real para decisiones basadas en datos.,1,1575000,Soluciones > Plataforma,"servicio,clientum"
,simple,CTM-0445,Automatización,1,"Flujos que procesan pedidos, cobros y envíos sin intervención.","Flujos que procesan pedidos, cobros y envíos sin intervención.",1,1875000,Soluciones > Plataforma,"servicio,clientum"
,simple,CTM-0446,Portal del Cliente,1,"Tus clientes consultan stock, facturas y pedidos solos.","Tus clientes consultan stock, facturas y pedidos solos.",1,2250000,Soluciones > Plataforma,"servicio,clientum"
,simple,CTM-0447,Desarrollo Web,1,Sitios y e-commerce conectados directamente al CRM.,Sitios y e-commerce conectados directamente al CRM.,1,2550000,Soluciones > Plataforma,"servicio,clientum"
,simple,CTM-0448,Integraciones,1,"WhatsApp, AFIP, MercadoPago, Gmail y más de 50 servicios.","WhatsApp, AFIP, MercadoPago, Gmail y más de 50 servicios.",1,2925000,Soluciones > Plataforma,"servicio,clientum"
,simple,CTM-0449,Catálogo Completo,1,Más de 2.231 servicios en 14 categorías con precios.,Más de 2.231 servicios en 14 categorías con precios.,1,3225000,Soluciones > Plataforma,"servicio,clientum"
,simple,CTM-0450,Consultoría & ERP,1,"Auditoría de procesos, ERP personalizado y hoja de ruta.","Auditoría de procesos, ERP personalizado y hoja de ruta.",1,3525000,Soluciones > Plataforma,"servicio,clientum"
,simple,CTM-0451,Planes y Precios,1,Desde $49 USD/mes. Implementación en 5 días hábiles.,Desde $49 USD/mes. Implementación en 5 días hábiles.,1,3900000,Soluciones > Plataforma,"servicio,clientum"
,simple,CTM-0452,Casos de Éxito,1,Historias reales de PyMEs que multiplicaron sus ventas.,Historias reales de PyMEs que multiplicaron sus ventas.,1,4200000,Soluciones > Plataforma,"servicio,clientum"
,simple,CTM-0458,Crea tu Tienda Online con WooCommerce,1,Crea tu Tienda Online con WooCommerce,Crea tu Tienda Online con WooCommerce,1,60000,Cursos > Campus Virtual,"servicio,clientum"
,simple,CTM-0459,Gestión del Tiempo y Productividad,1,Gestión del Tiempo y Productividad,Gestión del Tiempo y Productividad,1,60000,Cursos > Campus Virtual,"servicio,clientum"
,simple,CTM-0460,Dolibarr ERP/CRM,1,Dolibarr ERP/CRM,Dolibarr ERP/CRM,1,68000,Cursos > Campus Virtual,"servicio,clientum"
,simple,CTM-0461,Automatización de Procesos con Zapier/Make,1,Automatización de Procesos con Zapier/Make,Automatización de Procesos con Zapier/Make,1,75000,Cursos > Campus Virtual,"servicio,clientum"
,simple,CTM-0462,SEO Avanzado y Marketing Orgánico,1,SEO Avanzado y Marketing Orgánico,SEO Avanzado y Marketing Orgánico,1,82000,Cursos > Campus Virtual,"servicio,clientum"
,simple,CTM-0464,Finanzas Empresariales para PyMEs,1,Finanzas Empresariales para PyMEs,Finanzas Empresariales para PyMEs,1,90000,Cursos > Campus Virtual,"servicio,clientum"
,simple,CTM-0465,Ventas: Técnicas y Habilidades,1,Ventas: Técnicas y Habilidades,Ventas: Técnicas y Habilidades,1,98000,Cursos > Campus Virtual,"servicio,clientum"
