ID,Type,SKU,Name,Published,Short description,Description,In stock?,Regular price,Sale price,Categories,Tags
,simple,CTM-0232,Servicios de Integración de ERP con otras Aplicaciones,1,Integración ERP: Automatiza tu gestión empresarial conectando tus aplicaciones; Integración de aplicaciones; Servicios de Integración de Aplicaciones Empresaria,Integración ERP: Automatiza tu gestión empresarial conectando tus aplicaciones; Integración de aplicaciones; Servicios de Integración de Aplicaciones Empresariales (EAI); Servicios de Integración de ERP con otras Aplicaciones,1,8550000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0233,Transformación Digital Asistida,1,Asesoramiento en Transformación Digital; Asesoría en Transformación Digital; Asesoría en Transformación Digital y Organizacional; Consultoría en Transformación ,Asesoramiento en Transformación Digital; Asesoría en Transformación Digital; Asesoría en Transformación Digital y Organizacional; Consultoría en Transformación Digital Asistida; Consultoría en Transformación Digital y Desarrollo Digital; Consultoría en Transformación Organizacional y Desarrollo Digital,1,8700000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0234,$1000: La solución integral para tus necesidades financieras,1,$1000: La solución integral para tus necesidades financieras,$1000: La solución integral para tus necesidades financieras,1,8775000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0235,Gestión de la cadena de suministro,1,Gestión de la Cadena de Suministro (SCM); Gestión de la cadena de suministro; Implementación de Soluciones de Gestión de la Cadena de Suministro; Implementación,Gestión de la Cadena de Suministro (SCM); Gestión de la cadena de suministro; Implementación de Soluciones de Gestión de la Cadena de Suministro; Implementación de Soluciones de Gestión de la Cadena de Suministro (SCM); Implementación de soluciones de gestión de la cadena de suministro (SCM) con analítica avanzada; Implementación de soluciones de gestión de la cadena de suministro (SCM) con inteligencia artificial y analítica predictiva,1,8325000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0236,Project Management Platforms,1,Project Management Platforms,Project Management Platforms,1,8475000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0237,Soporte Avanzado ERP,1,Implementación de CRM Avanzado; Soporte Avanzado ERP,Implementación de CRM Avanzado; Soporte Avanzado ERP,1,8250000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0238,Gestión de proyectos y portafolio,1,Gestión de Proyectos; Gestión de Proyectos Adicionales: Optimiza tus proyectos con herramientas avanzadas; Gestión de proyectos y portafolio; Implementación de ,Gestión de Proyectos; Gestión de Proyectos Adicionales: Optimiza tus proyectos con herramientas avanzadas; Gestión de proyectos y portafolio; Implementación de Soluciones de Gestión de Proyectos y Portafolio; Implementación de soluciones de gestión de proyectos y portafolio con analítica y automatización; Plataforma de Gestión de Proyectos de TI,1,8100000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0239,Consultoría en experiencia del cliente,1,Consultoría en Gestión de la Experiencia del Cliente (CX); Consultoría en experiencia del cliente; Gestión de la Experiencia del Empleado (EX); Gestión de la ex,"Consultoría en Gestión de la Experiencia del Cliente (CX); Consultoría en experiencia del cliente; Gestión de la Experiencia del Empleado (EX); Gestión de la experiencia del cliente (CX); Gestión de la experiencia del empleado: Mejora el compromiso, la productividad y la retención; Implementación de Soluciones de Gestión de la Experiencia del Cliente",1,7875000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0240,Implementación de CRM,1,Implementación de CRM; Implementación de Soluciones de CRM; Implementación de soluciones CRM; Servicios de implementación de soluciones de gestión de la relació,Implementación de CRM; Implementación de Soluciones de CRM; Implementación de soluciones CRM; Servicios de implementación de soluciones de gestión de la relación con el cliente (CRM),1,7950000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0241,Gestión de la Producción,1,Gestión de la Producción; Planificación de Producción; Supervisión de procesos de producción,Gestión de la Producción; Planificación de Producción; Supervisión de procesos de producción,1,7725000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0242,Optimización de Inventarios,1,Gestión Inteligente de Inventarios y Abastecimiento; Gestión Inteligente de Inventarios y Logística; Gestión de Inventarios; Gestión de Inventarios Mayoristas; ,Gestión Inteligente de Inventarios y Abastecimiento; Gestión Inteligente de Inventarios y Logística; Gestión de Inventarios; Gestión de Inventarios Mayoristas; Implementación de soluciones de gestión de inventarios; Optimización de Inventarios,1,7425000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0243,Integración de Sistemas ERP,1,Integración de Sistemas ERP; Sistema POS Integrado; Soporte para Integración de Sistemas,Integración de Sistemas ERP; Sistema POS Integrado; Soporte para Integración de Sistemas,1,7500000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0244,Servicios de Certificación y Validación de ERP,1,Servicios de Certificación y Validación de ERP; Servicios de Certificación y Validación de ERP: Garantía de Cumplimiento y Eficiencia,Servicios de Certificación y Validación de ERP; Servicios de Certificación y Validación de ERP: Garantía de Cumplimiento y Eficiencia,1,7650000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0245,Gestión de Talento y RRHH,1,Gestión de RRHH; Gestión de Talento y RRHH; Gestión del Talento con IA,Gestión de RRHH; Gestión de Talento y RRHH; Gestión del Talento con IA,1,7200000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0246,ERP para Servicios,1,CRM para Servicios; ERP para Servicios; Gestión de Servicios; Integración ERP y CRM para Servicios; Personalización y Capacitación para Servicios; Servicios de ,CRM para Servicios; ERP para Servicios; Gestión de Servicios; Integración ERP y CRM para Servicios; Personalización y Capacitación para Servicios; Servicios de Integración de Módulos ERP,1,7275000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0247,Integración ERP: Sincroniza tu tienda online y ERP para una gestión eficiente,1,Integración ERP: Sincroniza tu tienda online con tu sistema de gestión; Integración ERP: Sincroniza tu tienda online con tu sistema de gestión empresarial; Inte,Integración ERP: Sincroniza tu tienda online con tu sistema de gestión; Integración ERP: Sincroniza tu tienda online con tu sistema de gestión empresarial; Integración ERP: Sincroniza tu tienda online y ERP para una gestión eficiente,1,7050000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0248,Implementación de ERP para Retail y Distribuidores,1,ERP para Distribuidores y Mayoristas; ERP para Mayoristas (B2B); ERP para Minoristas; ERP para Minoristas (B2C),ERP para Distribuidores y Mayoristas; ERP para Mayoristas (B2B); ERP para Minoristas; ERP para Minoristas (B2C),1,6900000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0249,Auditoría de sistemas,1,"Auditoría de sistemas; Auditoría y Optimización de ERP: Mejora de Procesos, Seguridad y Rendimiento; Servicios de Auditoría y Optimización de ERP","Auditoría de sistemas; Auditoría y Optimización de ERP: Mejora de Procesos, Seguridad y Rendimiento; Servicios de Auditoría y Optimización de ERP",1,6825000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0250,Gestión de Mantenimiento,1,Gestión de Mantenimiento; Implementación de Soluciones de Gestión de Activos y Mantenimiento Predictivo; Implementación de soluciones de gestión de mantenimient,Gestión de Mantenimiento; Implementación de Soluciones de Gestión de Activos y Mantenimiento Predictivo; Implementación de soluciones de gestión de mantenimiento; Mantenimiento Predictivo; Mantenimiento Preventivo y Correctivo; Mantenimiento de Infraestructura TI,1,6225000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0251,Servicios de Integración de ERP Ecommerce,1,Asistencia en la Implementación de Suscripciones en Ecommerce; Integración ERP para Ecommerce: Sincroniza y Automatiza tus Procesos; Servicio de Gestión de Inve,Asistencia en la Implementación de Suscripciones en Ecommerce; Integración ERP para Ecommerce: Sincroniza y Automatiza tus Procesos; Servicio de Gestión de Inventario y Logística: Optimiza tu Ecommerce; Servicios de Integración de ERP Ecommerce; Servicios de Integración de Sistemas Ecommerce,1,6375000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0252,Implementación de CRM para Retail y Distribuidores,1,CRM para Distribuidores y Mayoristas; CRM para Mayoristas (B2B); CRM para Minoristas; CRM para Minoristas (B2C),CRM para Distribuidores y Mayoristas; CRM para Mayoristas (B2B); CRM para Minoristas; CRM para Minoristas (B2C),1,6450000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0253,ERP para Manufactura,1,CRM para Manufactura; ERP para Manufactura; Integración ERP y CRM para Manufactura,CRM para Manufactura; ERP para Manufactura; Integración ERP y CRM para Manufactura,1,6600000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0254,Soporte a Usuarios Clave CRM,1,Configuración de Usuarios: Gestiona tus usuarios de forma fácil y eficiente; Soporte a Usuarios Clave CRM; Soporte a Usuarios Clave ERP,Configuración de Usuarios: Gestiona tus usuarios de forma fácil y eficiente; Soporte a Usuarios Clave CRM; Soporte a Usuarios Clave ERP,1,6675000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0255,Gestión de Documentos,1,Desarrollo de soluciones de gestión documental; Gestión de Documentos; Implementación de soluciones de gestión documental; Plataforma de Gestión de Documentos,Desarrollo de soluciones de gestión documental; Gestión de Documentos; Implementación de soluciones de gestión documental; Plataforma de Gestión de Documentos,1,6000000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0256,ERP para Agroindustria,1,CRM para Agroindustria; ERP para Agroindustria; Integración ERP y CRM para Agroindustria,CRM para Agroindustria; ERP para Agroindustria; Integración ERP y CRM para Agroindustria,1,6075000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0257,Asesoría en Cumplimiento Normativo,1,Asesoría en Cumplimiento Normativo; Implementación de Políticas de Cumplimiento,Asesoría en Cumplimiento Normativo; Implementación de Políticas de Cumplimiento,1,5850000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0258,Gestión de Calidad,1,Control de Calidad; Control de Calidad de Productos; Gestión de Calidad; Implementación de Sistema de Gestión de Calidad; Implementación de sistemas de gestión ,Control de Calidad; Control de Calidad de Productos; Gestión de Calidad; Implementación de Sistema de Gestión de Calidad; Implementación de sistemas de gestión de calidad; Implementación de soluciones de gestión de la calidad total,1,5550000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0259,Consultoría Inicial para Servicios,1,Consultoría CX; Consultoría En Optimización De Procesos; Consultoría Inicial para Servicios; Consultoría en gestión de la experiencia del cliente (CX) y optimiz,Consultoría CX; Consultoría En Optimización De Procesos; Consultoría Inicial para Servicios; Consultoría en gestión de la experiencia del cliente (CX) y optimización de procesos centrados en el usuario; Consultoría y Mantenimiento Completo para Servicios; Servicios de Consultoría Estratégica en ERP,1,5625000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0260,Implementación Básica: La solución integral para tu negocio,1,Implementación Básica: La solución integral para tu negocio; Plan Básico PYME: Solución integral para el crecimiento de tu negocio,Implementación Básica: La solución integral para tu negocio; Plan Básico PYME: Solución integral para el crecimiento de tu negocio,1,5775000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0261,Gestión de Ventas,1,Gestión de Ventas; Gestión de Ventas y Clientes,Gestión de Ventas; Gestión de Ventas y Clientes,1,5400000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0262,Recursos humanos,1,Consultoría en gestión de recursos humanos; Gestión de recursos humanos; Gestión de talento y recursos humanos; Implementación de Soluciones de Gestión de Talen,Consultoría en gestión de recursos humanos; Gestión de recursos humanos; Gestión de talento y recursos humanos; Implementación de Soluciones de Gestión de Talento y Recursos Humanos; Implementación de sistemas de gestión de recursos humanos; Implementación de soluciones de gestión de recursos humanos (RRHH),1,5250000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0263,Plataforma de Administración de Propiedades,1,Administración de Clientes; Administración de Recursos; Plataforma de Administración de Propiedades,Administración de Clientes; Administración de Recursos; Plataforma de Administración de Propiedades,1,5025000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0264,Integración ERP y CRM para Retail y Distribuidores,1,Integración ERP y CRM para Distribuidores; Integración ERP y CRM para Mayoristas (B2B); Integración ERP y CRM para Minoristas; Integración ERP y CRM para Minori,Integración ERP y CRM para Distribuidores; Integración ERP y CRM para Mayoristas (B2B); Integración ERP y CRM para Minoristas; Integración ERP y CRM para Minoristas (B2C),1,5175000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0265,Plataforma de Facturación y Pagos,1,Facturación Electrónica; Facturación de Servicios; Optimización de Procesos de Facturación y Pagos; Plataforma de Facturación y Pagos,Facturación Electrónica; Facturación de Servicios; Optimización de Procesos de Facturación y Pagos; Plataforma de Facturación y Pagos,1,4950000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0266,Contabilidad y finanzas,1,Contabilidad y finanzas; Código de contabilidad (compra de importación); Servicios de contabilidad y finanzas,Contabilidad y finanzas; Código de contabilidad (compra de importación); Servicios de contabilidad y finanzas,1,4725000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0267,Implementación de Soluciones de Gestión de Activos Intangibles: Optimiza y Protege tus Recursos Valiosos,1,Gestión de activos; Implementación de Soluciones de Gestión de Activos Intangibles: Optimiza y Protege tus Recursos Valiosos,Gestión de activos; Implementación de Soluciones de Gestión de Activos Intangibles: Optimiza y Protege tus Recursos Valiosos,1,4800000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0268,Implementación de Módulos de Gestión Empresarial a Medida,1,"Desarrollo de soluciones de gestión empresarial (ERP, CRM, etc.); Implementación de Gestión de Servicios; Implementación de soluciones de gestión ambiental; Imp","Desarrollo de soluciones de gestión empresarial (ERP, CRM, etc.); Implementación de Gestión de Servicios; Implementación de soluciones de gestión ambiental; Implementación de soluciones de gestión de operaciones; Implementación de soluciones de gestión de riesgos; Implementación de soluciones de gestión de ventas",1,4425000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0269,Support for CRM,1,Support for CRM; Support for ERP,Support for CRM; Support for ERP,1,4575000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0270,Gestión de Compras,1,Gestión de Compras; Implementación de sistemas de gestión de compras; Implementación de sistemas de gestión de transporte; Implementación de sistemas de gestión,Gestión de Compras; Implementación de sistemas de gestión de compras; Implementación de sistemas de gestión de transporte; Implementación de sistemas de gestión financiera,1,4200000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0271,Módulo de mantenimiento para Dolibarr,1,Integración de Dolibarr y WooCommerce para la Gestión de Pedidos; Módulo de mantenimiento para Dolibarr,Integración de Dolibarr y WooCommerce para la Gestión de Pedidos; Módulo de mantenimiento para Dolibarr,1,4350000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0272,Consultoría de Gestión para Distribuidores y Mayoristas,1,Consultoría Avanzada para Distribuidores y Mayoristas; Consultoría Inicial para Distribuidores y Mayoristas; Implementación Completa y Mantenimiento para Distri,Consultoría Avanzada para Distribuidores y Mayoristas; Consultoría Inicial para Distribuidores y Mayoristas; Implementación Completa y Mantenimiento para Distribuidores y Mayoristas; Implementación de Soluciones de Gestión para Distribuidores y Mayoristas; Personalización de Plataforma para Distribuidores y Mayoristas,1,3975000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0273,Integración de Datos: Conecta y Unifica Tus Datos para Decisiones Informadas,1,Integración de Datos: Conecta y Unifica Tus Datos para Decisiones Informadas; Migración de Datos a ERP: Integración Segura y Eficiente; Migración de Datos: Tran,Integración de Datos: Conecta y Unifica Tus Datos para Decisiones Informadas; Migración de Datos a ERP: Integración Segura y Eficiente; Migración de Datos: Transfiere tus datos de forma segura y eficiente,1,4125000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0274,ERP y CRM,1,ERP y CRM; Integración ERP y CRM,ERP y CRM; Integración ERP y CRM,1,3750000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0275,Integración con Terceros: Conecta tu negocio con el mundo,1,"Integración Básica: Conecta tus sistemas, automatiza procesos y optimiza tu negocio; Integración con Plataformas de Terceros: Conecta tu Negocio con el Mundo; I","Integración Básica: Conecta tus sistemas, automatiza procesos y optimiza tu negocio; Integración con Plataformas de Terceros: Conecta tu Negocio con el Mundo; Integración con Terceros: Conecta tu negocio con el mundo; Integración de CRM: Conecta tus sistemas y optimiza tu negocio",1,3900000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0276,Gestión de Proveedores,1,Desarrollo de soluciones de gestión de relaciones con proveedores; Gestión de Proveedores; Plataforma de Gestión de Asociaciones; Plataforma de Gestión de Relac,Desarrollo de soluciones de gestión de relaciones con proveedores; Gestión de Proveedores; Plataforma de Gestión de Asociaciones; Plataforma de Gestión de Relaciones Comerciales; Plataforma de Gestión de Relaciones Empresariales; Plataforma de Gestión de Relaciones con Clientes,1,3600000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0277,Evaluación de desempeño,1,Análisis de Desempeño del Sistema: Optimiza el Rendimiento y la Eficiencia; Evaluación de desempeño,Análisis de Desempeño del Sistema: Optimiza el Rendimiento y la Eficiencia; Evaluación de desempeño,1,2850000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0278,Soluciones CRM,1,Soluciones CRM; Soluciones de TI,Soluciones CRM; Soluciones de TI,1,2925000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0279,Soporte Técnico ERP,1,Mantenimiento y soporte técnico para ERP; Soporte Técnico CRM; Soporte Técnico Continuo para ERP y CRM; Soporte Técnico ERP; Soporte Técnico para ERP de Producc,Mantenimiento y soporte técnico para ERP; Soporte Técnico CRM; Soporte Técnico Continuo para ERP y CRM; Soporte Técnico ERP; Soporte Técnico para ERP de Producción,1,3075000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0280,Evaluación Inicial de Sistemas: Diagnóstico y Optimización para un Rendimiento Óptimo,1,Evaluación Inicial de Sistemas: Diagnóstico y Optimización para un Rendimiento Óptimo,Evaluación Inicial de Sistemas: Diagnóstico y Optimización para un Rendimiento Óptimo,1,3150000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0281,Mantenimiento Anual Básico: Protege tu inversión y optimiza el rendimiento de tu equipo,1,Mantenimiento Adicional: Protege tu inversión y alarga la vida útil de tus equipos; Mantenimiento Anual Básico: Protege tu inversión y optimiza el rendimiento d,Mantenimiento Adicional: Protege tu inversión y alarga la vida útil de tus equipos; Mantenimiento Anual Básico: Protege tu inversión y optimiza el rendimiento de tu equipo,1,3300000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0282,Licencia de Usuario (x10): ¡Ampliá tu alcance y potenciá tu negocio!,1,Licencia de Usuario (x10): ¡Ampliá tu alcance y potenciá tu negocio!,Licencia de Usuario (x10): ¡Ampliá tu alcance y potenciá tu negocio!,1,3375000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0283,Plan de Contingencia: Guía esencial para la preparación ante emergencias,1,Plan de Contingencia: Guía esencial para la preparación ante emergencias,Plan de Contingencia: Guía esencial para la preparación ante emergencias,1,3525000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0284,Plataforma de Gestión de Flotas,1,Plataforma de Gestión de Almacenes; Plataforma de Gestión de Flotas; Plataforma de Gestión de Flotas de Entrega; Plataforma de Gestión de Franquicias; Plataform,Plataforma de Gestión de Almacenes; Plataforma de Gestión de Flotas; Plataforma de Gestión de Flotas de Entrega; Plataforma de Gestión de Franquicias; Plataforma de Gestión de Recursos; Plataforma de Programación de Citas,1,2475000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0285,Software ERP,1,Implementación de software ERP; Software ERP; Software de Gestión de Proyectos de Construcción; ¡Gestiona tu negocio como un experto con nuestro software integr,Implementación de software ERP; Software ERP; Software de Gestión de Proyectos de Construcción; ¡Gestiona tu negocio como un experto con nuestro software integral!,1,2550000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0286,Módulo CRM Básico: Gestioná tus clientes de forma eficiente,1,Módulo CRM Básico: Gestioná tus clientes de forma eficiente,Módulo CRM Básico: Gestioná tus clientes de forma eficiente,1,2700000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0287,Optimización de Operaciones Logísticas,1,Logística de Distribución; Logística y Distribución; Optimización de Operaciones Logísticas,Logística de Distribución; Logística y Distribución; Optimización de Operaciones Logísticas,1,2250000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0288,Optimización de Estrategias de Ventas,1,Optimización de Estrategias de Compras; Optimización de Estrategias de Producción; Optimización de Estrategias de Recursos; Optimización de Estrategias de Venta,Optimización de Estrategias de Compras; Optimización de Estrategias de Producción; Optimización de Estrategias de Recursos; Optimización de Estrategias de Ventas,1,2325000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0289,5 usuarios: la solución perfecta para equipos pequeños y medianos,1,5 usuarios: la solución perfecta para equipos pequeños y medianos,5 usuarios: la solución perfecta para equipos pequeños y medianos,1,2100000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0290,Control de Pedidos,1,Control de Pedidos; Seguimiento de Pedidos; Seguimiento de Pedidos: ¡Monitoreá tus envíos en tiempo real y disfrutá de compras sin preocupaciones!,Control de Pedidos; Seguimiento de Pedidos; Seguimiento de Pedidos: ¡Monitoreá tus envíos en tiempo real y disfrutá de compras sin preocupaciones!,1,1050000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0291,Fidelización de Clientes,1,Fidelización de Clientes,Fidelización de Clientes,1,1200000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0292,Gestión de Órdenes de Trabajo,1,Gestión de Órdenes de Trabajo,Gestión de Órdenes de Trabajo,1,1275000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0293,Seguimiento de Tiempos y Costos,1,Seguimiento de Tiempos y Costos,Seguimiento de Tiempos y Costos,1,1425000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0294,Implementación de ERP y CRM para pymes: Optimiza tus procesos y crece,1,Implementación ERP Básica: Optimiza tus procesos y mejora la eficiencia; Implementación de ERP y CRM para pymes: Optimiza tus procesos y crece,Implementación ERP Básica: Optimiza tus procesos y mejora la eficiencia; Implementación de ERP y CRM para pymes: Optimiza tus procesos y crece,1,1500000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0295,Integración de Módulos ERP: Amplía las Funcionalidades de tu Sistema,1,Integración de Módulos Adicionales: Amplía las Funcionalidades de Tu Sistema; Integración de Módulos ERP: Amplía las Funcionalidades de tu Sistema,Integración de Módulos Adicionales: Amplía las Funcionalidades de Tu Sistema; Integración de Módulos ERP: Amplía las Funcionalidades de tu Sistema,1,1650000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0296,Adaptación a Cambios Regulatorios: Mantente al día con las últimas normativas,1,Adaptación a Cambios Regulatorios: Mantente al día con las últimas normativas,Adaptación a Cambios Regulatorios: Mantente al día con las últimas normativas,1,1725000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0297,"Gestión Avanzada de Datos: Centraliza, Analiza y Automatiza tus Procesos para el Éxito Empresarial",1,"Gestión Avanzada de Datos: Centraliza, Analiza y Automatiza tus Procesos para el Éxito Empresarial","Gestión Avanzada de Datos: Centraliza, Analiza y Automatiza tus Procesos para el Éxito Empresarial",1,1875000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0298,Servicios de Migración de ERP: La clave para una transformación empresarial sin problemas,1,Servicios de Migración de ERP: La clave para una transformación empresarial sin problemas,Servicios de Migración de ERP: La clave para una transformación empresarial sin problemas,1,2025000,,Servicios > ERP y CRM,"clientum,servicio"
,simple,CTM-0299,Online Learning Platforms,1,Online Learning Platforms,Online Learning Platforms,1,450000,,Servicios > Formación y Capacitación,"clientum,servicio"
,simple,CTM-0300,Gestión de Proyectos Ágiles,1,Capacitación en gestión de proyectos; Consultoría en Gestión de Proyectos; Formación en Gestión de Proyectos; Gestión de Proyectos Digitales; Gestión de Proyect,Capacitación en gestión de proyectos; Consultoría en Gestión de Proyectos; Formación en Gestión de Proyectos; Gestión de Proyectos Digitales; Gestión de Proyectos Ágiles; Gestión de Proyectos Ágiles con IA,1,450000,,Servicios > Formación y Capacitación,"clientum,servicio"
,simple,CTM-0301,Capacitación en Desarrollo Web,1,Capacitación en Desarrollo Web; Consultoría en transformación organizacional y desarrollo de capacidades digitales para el personal; Consultoría en transformaci,Capacitación en Desarrollo Web; Consultoría en transformación organizacional y desarrollo de capacidades digitales para el personal; Consultoría en transformación organizacional y desarrollo de habilidades digitales para el personal; Desarrollo De Competencias Digitales; Desarrollo de Competencias Digitales para Equipos,1,412500,,Servicios > Formación y Capacitación,"clientum,servicio"
,simple,CTM-0302,Consultoría en Estrategia de TI,1,Consultoría en Estrategia de TI,Consultoría en Estrategia de TI,1,412500,,Servicios > Formación y Capacitación,"clientum,servicio"
,simple,CTM-0303,Formación en UX/UI Design,1,Formación en UX/UI Design,Formación en UX/UI Design,1,412500,,Servicios > Formación y Capacitación,"clientum,servicio"
,simple,CTM-0304,Technology Training,1,Technology Training,Technology Training,1,375000,,Servicios > Formación y Capacitación,"clientum,servicio"
,simple,CTM-0305,Capacitación en Procesos de Negocio para ERP Odoo,1,Capacitación en Procesos de Negocio para ERP Odoo,Capacitación en Procesos de Negocio para ERP Odoo,1,375000,,Servicios > Formación y Capacitación,"clientum,servicio"
,simple,CTM-0306,Capacitación en Análisis de Datos,1,Capacitación en Análisis de Datos; Capacitación en Herramientas de Análisis de Datos; Capacitación en analítica de datos,Capacitación en Análisis de Datos; Capacitación en Herramientas de Análisis de Datos; Capacitación en analítica de datos,1,375000,,Servicios > Formación y Capacitación,"clientum,servicio"
,simple,CTM-0307,Cursos en Tecnologías Digitales,1,Cursos de Formación en Tecnologías Digitales; Cursos en Tecnologías Digitales; Formación en Tecnología Avanzada; Servicios de capacitación y entrenamiento en te,Cursos de Formación en Tecnologías Digitales; Cursos en Tecnologías Digitales; Formación en Tecnología Avanzada; Servicios de capacitación y entrenamiento en tecnologías digitales; Servicios de capacitación y formación en tecnologías digitales; Taller de Innovación en Tecnología,1,337500,,Servicios > Formación y Capacitación,"clientum,servicio"
,simple,CTM-0308,Plataforma E-Learning,1,Implementación de Plataforma de E-Learning; Implementación de soluciones de e-Learning; Mantenimiento de Plataformas de E-Learning; Plataforma E-Learning,Implementación de Plataforma de E-Learning; Implementación de soluciones de e-Learning; Mantenimiento de Plataformas de E-Learning; Plataforma E-Learning,1,337500,,Servicios > Formación y Capacitación,"clientum,servicio"
,simple,CTM-0309,Talleres y Seminarios,1,Talleres y Seminarios; Talleres y Seminarios sobre Nuevas Tecnologías,Talleres y Seminarios; Talleres y Seminarios sobre Nuevas Tecnologías,1,300000,,Servicios > Formación y Capacitación,"clientum,servicio"
,simple,CTM-0310,Capacitación en Marketing Digital,1,Capacitación en Marketing Digital,Capacitación en Marketing Digital,1,300000,,Servicios > Formación y Capacitación,"clientum,servicio"
,simple,CTM-0311,Capacitación en Uso de CRM,1,Capacitación en Uso de CMS; Capacitación en Uso de CRM,Capacitación en Uso de CMS; Capacitación en Uso de CRM,1,337500,,Servicios > Formación y Capacitación,"clientum,servicio"
,simple,CTM-0312,Capacitación empresarial,1,Capacitación empresarial; Capacitación en ERP: Optimiza tus procesos empresariales con nuestros programas personalizados; Programas de Capacitación para Empresa,Capacitación empresarial; Capacitación en ERP: Optimiza tus procesos empresariales con nuestros programas personalizados; Programas de Capacitación para Empresas,1,300000,,Servicios > Formación y Capacitación,"clientum,servicio"
,simple,CTM-0313,Capacitación en Ciberseguridad,1,Capacitación en Ciberseguridad,Capacitación en Ciberseguridad,1,262500,,Servicios > Formación y Capacitación,"clientum,servicio"
