ID,Type,SKU,Name,Published,Short description,Description,In stock?,Regular price,Categories,Tags
,simple,SRV-CTM-0325,Capacitación básica en CMS: Domina los fundamentos para gestionar tu sitio web,1,"Capacitación integral en gestión web para crear y administrar sitios web profesionales, impulsar el crecimiento digital y desarrollar habilidades valiosas.","Capacitación integral en gestión web para crear y administrar sitios web profesionales, impulsar el crecimiento digital y desarrollar habilidades valiosas.",1,9.0,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,SRV-CTM-0326,Capacitación Integral en E-Commerce: Domina el Comercio Electrónico y Potencia tu Negocio,1,Capacitación Integral en E-Commerce: Tu puerta de entrada al éxito en el comercio electrónico.,Capacitación Integral en E-Commerce: Tu puerta de entrada al éxito en el comercio electrónico.,1,105.0,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,SRV-CTM-0327,Capacitación básica: el primer paso para tu éxito profesional,1,"Capacitación Básica: La clave para el éxito profesional. Cursos en línea y presenciales, instructores expertos, material interactivo y certificación reconocida. Mejora tus habilidades, avanza en tu carrera, gana confianz","Capacitación Básica: La clave para el éxito profesional. Cursos en línea y presenciales, instructores expertos, material interactivo y certificación reconocida. Mejora tus habilidades, avanza en tu carrera, gana confianz",1,112.0,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,SRV-CTM-0328,Capacitación y Entrenamiento en ERP: Maximiza la Adopción y Aprovechamiento de tu Sistema,1,Servicios de Capacitación y Entrenamiento en Sistemas Erp,Servicios de Capacitación y Entrenamiento en Sistemas Erp,1,128.0,Servicios > Formación y Capacitación,"servicio,clientum"
,simple,SRV-CTM-0329,Personalización de Experiencias en Tiempo Real,1,Personalización En Tiempo Real,Personalización En Tiempo Real,1,9.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0330,Servicio de Desarrollo de Programa de Afiliación: Aumenta el Tráfico y las Ventas de tu Ecommerce,1,Servicio de Desarrollo de Programa de Afiliación para E-commerce: Impulsa tu negocio online con alianzas estratégicas.,Servicio de Desarrollo de Programa de Afiliación para E-commerce: Impulsa tu negocio online con alianzas estratégicas.,1,9.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0331,Segmentación Avanzada para Estrategias de Marketing,1,Servicio de Email Marketing para Ecommerce: Tu aliado para conectar con tus clientes,Servicio de Email Marketing para Ecommerce: Tu aliado para conectar con tus clientes,1,825.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0332,Recomendaciones de Productos Personalizadas,1,Recomendaciones Personalizadas,Recomendaciones Personalizadas,1,9.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0333,Content Creation and Management,1,Gestión De Contenido,Gestión De Contenido,1,825.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0334,Campaña de publicidad,1,Implementación De Campañas De Publicidad Display Para Generar Visibilidad Y Tráfico Web.,Implementación De Campañas De Publicidad Display Para Generar Visibilidad Y Tráfico Web.,1,825.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0335,SEO Basic Package,1,Seo Avanzado,Seo Avanzado,1,75.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0336,Social Media Management,1,Ejecución De Campañas De Social Media Para Aumentar La Visibilidad Y Interacción De La Marca.,Ejecución De Campañas De Social Media Para Aumentar La Visibilidad Y Interacción De La Marca.,1,75.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0337,Graphic Design Services,1,Diseño Gráfico Personalizado,Diseño Gráfico Personalizado,1,825.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0338,Diseño gráfico,1,"Servicios De Creación De Diseños Gráficos, Piezas De Publicidad Y Materiales Corporativos.","Servicios De Creación De Diseños Gráficos, Piezas De Publicidad Y Materiales Corporativos.",1,825.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0339,Filmación de video corporativo,1,"Producción De Videos Corporativos Para Fines De Comunicación, Marketing Y Promoción.","Producción De Videos Corporativos Para Fines De Comunicación, Marketing Y Promoción.",1,825.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0340,Generación De Leads,1,Herramienta De Generación De Contenidos,Herramienta De Generación De Contenidos,1,75.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0341,Estrategia de SEO,1,Optimización Del Posicionamiento Web Orgánico Para Aumentar La Visibilidad Y Tráfico.,Optimización Del Posicionamiento Web Orgánico Para Aumentar La Visibilidad Y Tráfico.,1,712.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0342,Servicios de Marketing Multicanal Ecommerce,1,Servicios de Estrategia de Marketing Digital para Ecommerce,Servicios de Estrategia de Marketing Digital para Ecommerce,1,75.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0343,Animación 2D,1,Producción De Animaciones 2D Para Comunicar Mensajes De Marca De Manera Creativa.,Producción De Animaciones 2D Para Comunicar Mensajes De Marca De Manera Creativa.,1,712.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0344,Producción de video,1,Creación De Un Programa De Podcast Para Ofrecer Contenido De Valor A Los Oyentes.,Creación De Un Programa De Podcast Para Ofrecer Contenido De Valor A Los Oyentes.,1,675.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0345,Automatización de Campañas de Marketing,1,Servicios De Automatización De Marketing Para Ecommerce.,Servicios De Automatización De Marketing Para Ecommerce.,1,638.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0346,Diseño de identidad de marca,1,Diseño De La Identidad Visual De Una Marca Para Fortalecer Su Posicionamiento.,Diseño De La Identidad Visual De Una Marca Para Fortalecer Su Posicionamiento.,1,675.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0347,Servicio de SEO,1,Servicio De Optimización Seo Para Mejorar El Posicionamiento Web.,Servicio De Optimización Seo Para Mejorar El Posicionamiento Web.,1,675.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0348,Keyword Optimization for SEO,1,Optimización De Palabras Clave,Optimización De Palabras Clave,1,525.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0349,Marketing Digital con IA,1,Servicios De Consultoría En Estrategia Y Ejecución De Marketing Digital.,Servicios De Consultoría En Estrategia Y Ejecución De Marketing Digital.,1,525.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0350,Optimización Seo,1,Servicio De Optimización De Seo Para Posicionamiento Web.,Servicio De Optimización De Seo Para Posicionamiento Web.,1,562.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0351,Gestión de Redes Sociales,1,Planificación Y Gestión De La Estrategia De Redes Sociales De Una Empresa.,Planificación Y Gestión De La Estrategia De Redes Sociales De Una Empresa.,1,562.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0352,Campañas SEM,1,Plataforma De Gestión De Campañas De Marketing Con Ia,Plataforma De Gestión De Campañas De Marketing Con Ia,1,6.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0353,Posicionamiento SEO,1,"Servicio de optimización SEO para e-commerce que mejora la visibilidad, atrae tráfico calificado, aumenta las conversiones y genera un retorno de la inversión.","Servicio de optimización SEO para e-commerce que mejora la visibilidad, atrae tráfico calificado, aumenta las conversiones y genera un retorno de la inversión.",1,6.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0354,Campañas de Marketing para Ecommerce: Atrae y Fideliza Clientes en Línea,1,Campañas de Marketing para Ecommerce: Impulsa tu Negocio Online,Campañas de Marketing para Ecommerce: Impulsa tu Negocio Online,1,6.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0355,Video Spot Publicitario Básico,1,Video Spot Publicitario,Video Spot Publicitario,1,638.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0356,Identificación de leads calificados,1,Identificación De Leads,Identificación De Leads,1,638.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0357,Copywriting,1,Servicio De Gestión De Contenidos Y Copywriting Para Ecommerce.,Servicio De Gestión De Contenidos Y Copywriting Para Ecommerce.,1,525.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0358,Servicios de Implementación de Cupones y Promociones Ecommerce,1,Servicios De Implementación De Cupones Y Promociones Para Ecommerce.,Servicios De Implementación De Cupones Y Promociones Para Ecommerce.,1,488.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0359,Video promocional,1,"Creación De Contenido Audiovisual Para Promocionar Una Marca, Producto O Servicio.","Creación De Contenido Audiovisual Para Promocionar Una Marca, Producto O Servicio.",1,488.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0360,Desarrollo de Contenido para Ecommerce: Mejora el Engagement y la Experiencia del Cliente,1,Generación De Contenido Para Tiendas Virtuales,Generación De Contenido Para Tiendas Virtuales,1,488.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0361,Creación de contenido,1,Desarrollo De Contenidos Estratégicos Para Atraer Y Fidelizar A La Audiencia.,Desarrollo De Contenidos Estratégicos Para Atraer Y Fidelizar A La Audiencia.,1,412.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0362,Diseño de empaques,1,Diseño De Empaques Y Etiquetas Para Resaltar La Presencia De Los Productos En El Mercado.,Diseño De Empaques Y Etiquetas Para Resaltar La Presencia De Los Productos En El Mercado.,1,45.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0363,Campaña de Remarketing: Recupera clientes potenciales y aumenta tus ventas,1,Servicio de Campaña de Remarketing para Ecommerce,Servicio de Campaña de Remarketing para Ecommerce,1,45.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0364,Email Marketing con IA,1,Servicio De Email Marketing Para Campañas Efectivas.,Servicio De Email Marketing Para Campañas Efectivas.,1,375.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0365,Auditoría SEO,1,Evaluación Y Optimización Del Posicionamiento En Buscadores.,Evaluación Y Optimización Del Posicionamiento En Buscadores.,1,375.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0366,Campañas de Google Ads,1,Campaña de Google Ads: Impulsa tu negocio a nuevas alturas,Campaña de Google Ads: Impulsa tu negocio a nuevas alturas,1,412.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0367,Diseño de imagen de marca,1,Servicio De Diseño De Imagen De Marca Completa.,Servicio De Diseño De Imagen De Marca Completa.,1,412.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0368,Plataforma de Gestión de Afiliados,1,Publicidad Y Promoción En Plataformas De Comercio Electrónico.,Publicidad Y Promoción En Plataformas De Comercio Electrónico.,1,338.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0369,Edición de video,1,Servicio De Post-Producción De Videos Corporativos Y De Marketing.,Servicio De Post-Producción De Videos Corporativos Y De Marketing.,1,375.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0370,Diseño de material impreso,1,Servicio De Diseño De Material Impreso Corporativo Y De Marketing.,Servicio De Diseño De Material Impreso Corporativo Y De Marketing.,1,3.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0371,Campaña publicitaria en Facebook e Instagram,1,"Servicio de publicidad en Facebook Ads para llegar a tu público objetivo, generar clientes potenciales y aumentar las ventas.","Servicio de publicidad en Facebook Ads para llegar a tu público objetivo, generar clientes potenciales y aumentar las ventas.",1,338.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0372,Diseño de infografía,1,Servicio De Fotografía De Productos Para Catálogos Y Ecommerce.,Servicio De Fotografía De Productos Para Catálogos Y Ecommerce.,1,3.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0373,Retoque fotográfico,1,Servicio De Retoque Y Edición Avanzada De Fotografías.,Servicio De Retoque Y Edición Avanzada De Fotografías.,1,3.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0374,Gestión de Anuncios Facebook,1,Gestión De Anuncios Y Creación De Contenido Básico Facebook,Gestión De Anuncios Y Creación De Contenido Básico Facebook,1,262.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0375,Diseño de logotipo,1,Servicio De Diseño Profesional De Logotipos.,Servicio De Diseño Profesional De Logotipos.,1,262.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0376,Diseño de folleto,1,Diseño De Piezas Gráficas Impresas Para Marketing.,Diseño De Piezas Gráficas Impresas Para Marketing.,1,262.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0377,Análisis De Datos De Marketing,1,Solución De Análisis De Atribución De Marketing Con Ia,Solución De Análisis De Atribución De Marketing Con Ia,1,225.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0378,Lead Scoring con IA,1,Solución De Lead Scoring Basada En Ia,Solución De Lead Scoring Basada En Ia,1,225.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0379,Diseño de presentación,1,Desarrollo De Presentaciones Empresariales Cautivadoras.,Desarrollo De Presentaciones Empresariales Cautivadoras.,1,225.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0380,Optimización SEO Completa: Mejora tu visibilidad online y aumenta tus ventas,1,"Optimización SEO Completa: La clave para el éxito en línea. Mejora tu visibilidad, atrae tráfico calificado y aumenta las conversiones con nuestra solución integral de SEO.","Optimización SEO Completa: La clave para el éxito en línea. Mejora tu visibilidad, atrae tráfico calificado y aumenta las conversiones con nuestra solución integral de SEO.",1,188.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0381,"Servicio de Gestión de Contenidos para Ecommerce: Planificación, Creación y Optimización SEO",1,"Servicio de Gestión de Campañas de Publicidad Digital para Ecommerce: gestión integral, segmentación precisa, análisis avanzado, automatización y reportes detallados para potenciar tu negocio online.","Servicio de Gestión de Campañas de Publicidad Digital para Ecommerce: gestión integral, segmentación precisa, análisis avanzado, automatización y reportes detallados para potenciar tu negocio online.",1,188.0,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-CTM-0382,Colaboración y Trabajo Remoto,1,"Servicios De Consultoría Y Construcción De Soluciones De Gestión De Proyectos, Comunicación, Seguimiento De Tareas Y Trabajo Remoto Para Mejorar La Productividad Y Coordinación De Equipos.","Servicios De Consultoría Y Construcción De Soluciones De Gestión De Proyectos, Comunicación, Seguimiento De Tareas Y Trabajo Remoto Para Mejorar La Productividad Y Coordinación De Equipos.",1,135.0,Servicios > Plataformas de Comunicación,"servicio,clientum"
,simple,SRV-CTM-0383,Plataformas de Comunicación,1,Colaboración En Línea,Colaboración En Línea,1,12.0,Servicios > Plataformas de Comunicación,"servicio,clientum"
,simple,SRV-CTM-0384,Implementación de Sistemas de Telefonía IP,1,"Servicios De Consultoría Y Desarrollo De Soluciones De Trabajo Remoto, Comunicación Y Coordinación.","Servicios De Consultoría Y Desarrollo De Soluciones De Trabajo Remoto, Comunicación Y Coordinación.",1,975.0,Servicios > Plataformas de Comunicación,"servicio,clientum"
,simple,SRV-CTM-0385,Plataforma de Gestión de Eventos Virtuales,1,Gestión De Eventos Virtuales,Gestión De Eventos Virtuales,1,75.0,Servicios > Plataformas de Comunicación,"servicio,clientum"
,simple,SRV-CTM-0386,Videoconferencias Seguras y Eficientes,1,Videoconferencias Seguras,Videoconferencias Seguras,1,6.0,Servicios > Plataformas de Comunicación,"servicio,clientum"
,simple,SRV-CTM-0387,Mantenimiento de Sistemas de Videoconferencia,1,Mantenimiento De Videoconferencias,Mantenimiento De Videoconferencias,1,412.0,Servicios > Plataformas de Comunicación,"servicio,clientum"
,simple,SRV-CTM-0388,Optimización de redes corporativas,1,Optimización De Redes,Optimización De Redes,1,225.0,Servicios > Plataformas de Comunicación,"servicio,clientum"
,simple,SRV-CTM-0389,Hosting Corporativo,1,Hosting Corporativo.,Hosting Corporativo.,1,6.0,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-CTM-0390,Soluciones de Hosting Confiables y Seguras,1,Soluciones De Hosting.,Soluciones De Hosting.,1,68.0,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-CTM-0391,Servidor Virtual Privado,1,Vps Para Hosting Web.,Vps Para Hosting Web.,1,6.0,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-CTM-0392,Alojamiento web,1,Servicios De Hospedaje Y Administración De Infraestructura Web Para Empresas.,Servicios De Hospedaje Y Administración De Infraestructura Web Para Empresas.,1,52.0,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-CTM-0393,VPS Hosting,1,Alojamiento En Vps,Alojamiento En Vps,1,45.0,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-CTM-0394,Web Hosting Maintenance,1,Mantenimiento De Hosting Web,Mantenimiento De Hosting Web,1,45.0,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-CTM-0395,Migración de Hosting,1,Migración De Hosting,Migración De Hosting,1,52.0,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-CTM-0396,Gestión De Dominios,1,Hosting Y Dominios Para Empresas.,Hosting Y Dominios Para Empresas.,1,38.0,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-CTM-0397,Hosting Web Profesional,1,Alojamiento Web Profesional.,Alojamiento Web Profesional.,1,38.0,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-CTM-0398,Web Hosting Starter,1,Alojamiento Web Básico.,Alojamiento Web Básico.,1,3.0,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-CTM-0399,Hosting seguro,1,Hosting Web Seguro,Hosting Web Seguro,1,3.0,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-CTM-0400,Hosting Básico,1,Hosting Básico Con 10 Gb Y 100 Gb Ancho.,Hosting Básico Con 10 Gb Y 100 Gb Ancho.,1,15.0,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-CTM-0401,Registro y pago anual de un dominio .com,1,Registro De Dominio,Registro De Dominio,1,22.0,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-CTM-0402,Soluciones Para Servicios,1,"Servicios De Consultoría Y Construcción De Soluciones De Realidad Extendida Para La Visualización 3D De Proyectos, La Colaboración Remota Y La Capacitación De Trabajadores En Entornos De Construcción.","Servicios De Consultoría Y Construcción De Soluciones De Realidad Extendida Para La Visualización 3D De Proyectos, La Colaboración Remota Y La Capacitación De Trabajadores En Entornos De Construcción.",1,45.0,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,SRV-CTM-0403,Internet of Things (IoT),1,"Servicios De Creación De Soluciones De Internet Of Things Para Automatización, Monitoreo Y Control.","Servicios De Creación De Soluciones De Internet Of Things Para Automatización, Monitoreo Y Control.",1,4425.0,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,SRV-CTM-0404,Implementación de soluciones de IoT,1,"Servicios De Consultoría Y Despliegue De Soluciones De Analítica Avanzada De Big Data Para Optimizar La Eficiencia Operacional, La Calidad Y El Mantenimiento Predictivo En Procesos De Manufactura.","Servicios De Consultoría Y Despliegue De Soluciones De Analítica Avanzada De Big Data Para Optimizar La Eficiencia Operacional, La Calidad Y El Mantenimiento Predictivo En Procesos De Manufactura.",1,4275.0,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,SRV-CTM-0405,Realidad aumentada y virtual,1,Realidad Aumentada Y Virtual,Realidad Aumentada Y Virtual,1,4125.0,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,SRV-CTM-0407,Consultoría en Blockchain,1,"Servicios De Consultoría Y Construcción De Aplicaciones Blockchain Para La Automatización De Procesos, Gestión De Contratos Y Validación De Transacciones En La Cadena De Suministro.","Servicios De Consultoría Y Construcción De Aplicaciones Blockchain Para La Automatización De Procesos, Gestión De Contratos Y Validación De Transacciones En La Cadena De Suministro.",1,3975.0,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,SRV-CTM-0408,Gestión para Distribuidores y Mayoristas,1,Gestión Logística Y De Stock Para Distribuidores.,Gestión Logística Y De Stock Para Distribuidores.,1,39.0,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,SRV-CTM-0409,Control para Agroindustria,1,Control De Costos Para Agroindustria.,Control De Costos Para Agroindustria.,1,36.0,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,SRV-CTM-0410,Integración para Minoristas,1,Integración De Ecommerce Para Minoristas.,Integración De Ecommerce Para Minoristas.,1,3675.0,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,SRV-CTM-0411,Optimización para Manufactura,1,Optimización De Procesos Para Minoristas,Optimización De Procesos Para Minoristas,1,375.0,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,SRV-CTM-0412,Desarrollo de soluciones de tecnología financiera (FinTech),1,Soluciones Fintech,Soluciones Fintech,1,345.0,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,SRV-CTM-0414,Soporte Operativo Anual para Minoristas,1,Soporte Operativo Anual Para Minoristas,Soporte Operativo Anual Para Minoristas,1,33.0,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,SRV-CTM-0415,Desarrollo de soluciones de telemedicina,1,Desarrollo De Soluciones De Telemedicina,Desarrollo De Soluciones De Telemedicina,1,315.0,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,SRV-CTM-0416,Auditoría de Sistemas para Minoristas,1,Auditoría De Sistemas Para Minoristas,Auditoría De Sistemas Para Minoristas,1,3075.0,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,SRV-CTM-0417,Evaluación de Estrategias de Mercado para Minoristas,1,Desarrollo De Estrategias De Expansión Para Minoristas,Desarrollo De Estrategias De Expansión Para Minoristas,1,285.0,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,SRV-CTM-0418,Consultoría en sostenibilidad y responsabilidad social,1,Consultoría En Sostenibilidad,Consultoría En Sostenibilidad,1,2925.0,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,SRV-CTM-0419,Capacitación en Gestión para Minoristas,1,Capacitación En Gestión Para Minoristas,Capacitación En Gestión Para Minoristas,1,2775.0,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,SRV-CTM-0420,Consultoría Inicial para Minoristas,1,Consultoría En Desarrollo De Productos,Consultoría En Desarrollo De Productos,1,2625.0,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,SRV-CTM-0423,Personalización de Plataforma para Minoristas,1,Personalización de Plataforma para Minoristas,Personalización de Plataforma para Minoristas,1,255.0,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,SRV-CTM-0427,Soluciones por Industria,1,Soluciones De Ia Para El Sector Retail,Soluciones De Ia Para El Sector Retail,1,135.0,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,SRV-CTM-0432,Asesoría de Diseño de Interiores,1,Orientación Experta Para Mejorar El Diseño Y Estética Del Hogar.,Orientación Experta Para Mejorar El Diseño Y Estética Del Hogar.,1,18.0,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,SRV-CTM-0438,Gestión de Cultivos,1,Gestión de Cultivos,Gestión de Cultivos,1,975.0,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,SRV-CTM-0441,Chatbot WhatsApp,1,"Tu negocio atiende solo, las 24 horas, con IA en castellano.","Tu negocio atiende solo, las 24 horas, con IA en castellano.",1,6.0,Servicios > Plataforma,"servicio,clientum"
,simple,SRV-CTM-0442,CRM Inteligente,1,"Pipeline drag & drop, facturación AFIP y seguimiento automático.","Pipeline drag & drop, facturación AFIP y seguimiento automático.",1,9.0,Servicios > Plataforma,"servicio,clientum"
,simple,SRV-CTM-0443,Asistente IA,1,Tu analista de negocio disponible en todo momento.,Tu analista de negocio disponible en todo momento.,1,1275.0,Servicios > Plataforma,"servicio,clientum"
,simple,SRV-CTM-0444,Reportes Automáticos,1,Dashboards en tiempo real para decisiones basadas en datos.,Dashboards en tiempo real para decisiones basadas en datos.,1,1575.0,Servicios > Plataforma,"servicio,clientum"
,simple,SRV-CTM-0445,Automatización,1,"Flujos que procesan pedidos, cobros y envíos sin intervención.","Flujos que procesan pedidos, cobros y envíos sin intervención.",1,1875.0,Servicios > Plataforma,"servicio,clientum"
,simple,SRV-CTM-0446,Portal del Cliente,1,"Tus clientes consultan stock, facturas y pedidos solos.","Tus clientes consultan stock, facturas y pedidos solos.",1,225.0,Servicios > Plataforma,"servicio,clientum"
,simple,SRV-CTM-0447,Desarrollo Web,1,Sitios y e-commerce conectados directamente al CRM.,Sitios y e-commerce conectados directamente al CRM.,1,255.0,Servicios > Plataforma,"servicio,clientum"
,simple,SRV-CTM-0448,Integraciones,1,"WhatsApp, AFIP, MercadoPago, Gmail y más de 50 servicios.","WhatsApp, AFIP, MercadoPago, Gmail y más de 50 servicios.",1,2925.0,Servicios > Plataforma,"servicio,clientum"
,simple,SRV-CTM-0449,Catálogo Completo,1,Más de 2.231 servicios en 14 categorías con precios.,Más de 2.231 servicios en 14 categorías con precios.,1,3225.0,Servicios > Plataforma,"servicio,clientum"
,simple,SRV-CTM-0450,Consultoría & ERP,1,"Auditoría de procesos, ERP personalizado y hoja de ruta.","Auditoría de procesos, ERP personalizado y hoja de ruta.",1,3525.0,Servicios > Plataforma,"servicio,clientum"
,simple,SRV-CTM-0451,Planes y Precios,1,Desde $49 USD/mes. Implementación en 5 días hábiles.,Desde $49 USD/mes. Implementación en 5 días hábiles.,1,39.0,Servicios > Plataforma,"servicio,clientum"
,simple,SRV-CTM-0452,Casos de Éxito,1,Historias reales de PyMEs que multiplicaron sus ventas.,Historias reales de PyMEs que multiplicaron sus ventas.,1,42.0,Servicios > Plataforma,"servicio,clientum"
,simple,SRV-CTM-0490,Integración Facebook & Instagram Ads,1,Sincronización instantánea de formularios de leads (Lead Ads) para que impacten en tiempo real en las columnas de tu embudo comercial.,Sincronización instantánea de formularios de leads (Lead Ads) para que impacten en tiempo real en las columnas de tu embudo comercial.,1,75.0,Servicios > Integraciones,"servicio,clientum"
,simple,SRV-CTM-0491,Integración WooCommerce & Shopify,1,"Sincronización bidireccional en tiempo real de productos, precios, stock unificado y recuperación automatizada de carritos abandonados.","Sincronización bidireccional en tiempo real de productos, precios, stock unificado y recuperación automatizada de carritos abandonados.",1,195.0,Servicios > Integraciones,"servicio,clientum"
,simple,SRV-CTM-0492,Integración AFIP Facturación,1,"Emisión y envío automático de facturas electrónicas A, B o C asociadas directamente con cada transacción ganada en tu CRM.","Emisión y envío automático de facturas electrónicas A, B o C asociadas directamente con cada transacción ganada en tu CRM.",1,225.0,Servicios > Integraciones,"servicio,clientum"
,simple,SRV-CTM-0493,Integración MercadoPago & Stripe,1,Generación dinámica de links de pago desde el bot conversacional de WhatsApp y conciliación inmediata en tu libro diario contable.,Generación dinámica de links de pago desde el bot conversacional de WhatsApp y conciliación inmediata en tu libro diario contable.,1,135.0,Servicios > Integraciones,"servicio,clientum"
,simple,SRV-CTM-0494,Integración ERPs Tradicionales (Tango / Bejerman),1,"Sincronizador inteligente vía API REST y servicios locales de base de datos para control de stock mayorista, listas de precios avanzadas y compras.","Sincronizador inteligente vía API REST y servicios locales de base de datos para control de stock mayorista, listas de precios avanzadas y compras.",1,525.0,Servicios > Integraciones,"servicio,clientum"
